Index,Time,watch_data_xstates[4],watch_data_xstates[6],watch_data_xd[4],watch_data_xd[6],watch_data_error[4],watch_data_error[6],watch_data_u[2],watch_leglenth[0],watch_data_u[3],watch_data_u[0],watch_data_u[1],(status_flag).stand_jump_cmd,(status_flag).moving_jump_cmd,support,watch_fall
3623,3.802186,-0.0314352511138054,-0.0488237414382628,0,0,-0.0314352511138054,-0.0488237414382628,-0.393800172097712,0.1346592276440202,0.393800172097712,1,0,0,0,70.91812663102476,0
3624,3.803215,-0.031376857188377,-0.0487653475128345,0,0,-0.031376857188377,-0.0487653475128345,-0.3602454481324262,0.134659308536809,0.3602454481324262,1,0,0,0,70.652582344988673,0
3625,3.804230,-0.0310643543908953,-0.0487083747856549,0,0,-0.0310643543908953,-0.0487083747856549,-0.3382080719793482,0.1346514931723021,0.3382080719793482,1,0,0,0,70.948593465632257,0
3626,3.805261,-0.0307836106584605,-0.0486592940859727,0,0,-0.0307836106584605,-0.0486592940859727,-0.3300156159173402,0.1346463324547055,0.3300156159173402,1,0,0,0,70.177307243670696,0
3627,3.806277,-0.030752325670534,-0.0486280090980462,0,0,-0.030752325670534,-0.0486280090980462,-0.3328629573469854,0.1346464512406323,0.3328629573469854,1,0,0,0,69.704149775781388,0
3628,3.807307,-0.0302437916239795,-0.0486066613219909,0,0,-0.0302437916239795,-0.0486066613219909,-0.3410942724187624,0.1346481904150922,0.3410942724187624,1,0,0,0,70.49111590975243,0
3629,3.808323,-0.0302283521583375,-0.0485912218563489,0,0,-0.0302283521583375,-0.0485912218563489,-0.3416579378948408,0.1346528832732049,0.3416579378948408,1,0,0,0,70.660796280630805,0
3630,3.809352,-0.0299781468711531,-0.0485729306809835,0,0,-0.0299781468711531,-0.0485729306809835,-0.3573430811264476,0.1346635642338119,0.3573430811264476,1,0,0,0,70.594722851071225,0
3631,3.810368,-0.0299399235300457,-0.0484889309726886,0,0,-0.0299399235300457,-0.0485347073398761,-0.3984249870888625,0.1346735744179098,0.3984249870888625,1,0,0,0,71.271350724176699,0
3632,3.811400,-0.0296388743154079,-0.048440258192294,0,0,-0.0296388743154079,-0.048488923522108,-0.4195552349368663,0.1346770691431399,0.4195552349368663,1,0,0,0,71.77791624595548,0
3633,3.812416,-0.029358175069929,-0.0483982276045016,0,0,-0.029358175069929,-0.048440258192294,-0.4133708858733885,0.1346796908739265,0.4133708858733885,1,0,0,0,71.133277301661451,0
3634,3.813446,-0.0293161444821366,-0.0483528405301503,0,0,-0.0293161444821366,-0.0483982276045016,-0.3932662715343151,0.1346872855086665,0.3932662715343151,1,0,0,0,70.133084891673547,0
3635,3.814461,-0.0287382620656307,-0.0483076378576688,0,0,-0.0290385924478807,-0.0483528405301503,-0.4073211687293176,0.1346976489464582,0.4073211687293176,1,0,0,0,70.266399194703609,0
3636,3.815614,-0.0284578111845513,-0.0482594717167548,0,0,-0.0287382620656307,-0.0483076378576688,-0.4020350184481682,0.1347058472450473,0.4020350184481682,1,0,0,0,70.597480755485690,0
3637,3.816685,-0.0284034033197422,-0.0482050638519458,0,0,-0.0284578111845513,-0.0482050638519458,-0.3563787261236141,0.1347137076200547,0.3563787261236141,1,0,0,0,70.125123457020976,0
3638,3.817819,-0.0283438154387732,-0.0481454759709767,0,0,-0.0283438154387732,-0.0481454759709767,-0.3261906146545387,0.1347223307560569,0.3261906146545387,1,0,0,0,70.140438744875865,0
3639,3.818834,-0.0277973655245569,-0.0480864319823913,0,0,-0.0277973655245569,-0.0480864319823913,-0.3526658786760178,0.1347286895776107,0.3819567932115402,1,0,0,0,70.382274521867,0
3640,3.819864,-0.0277434717498091,-0.0477825735247017,0,0,-0.0277434717498091,-0.0477825735247017,-0.3536684546735769,0.134731892983538,0.3536685268459792,1,0,0,0,70.754590461232126,0
3641,3.820883,-0.0274661137247014,-0.0477377508318306,0,0,-0.0274661137247014,-0.0477377508318306,-0.320944597075467,0.1347357044069183,0.320944597075467,1,0,0,0,70.542799937210190,0
3642,3.821911,-0.0274227234059501,-0.0476943605130793,0,0,-0.0274227234059501,-0.0476943605130793,-0.3227764349247787,0.1347447932263742,0.3227764349247787,1,0,0,0,69.888585309171006,0
3643,3.822929,-0.0271481274415744,-0.047652430508125,0,0,-0.0271481274415744,-0.047652430508125,-0.3483675089367784,0.1347596658936022,0.3483675089367784,1,0,0,0,69.233002732491769,0
3644,3.823958,-0.0268870541757225,-0.0476241536921145,0,0,-0.0268870541757225,-0.0476241536921145,-0.3599650688973526,0.1347820069053065,0.3599650688973526,1,0,0,0,69.082951246889393,0
3645,3.824975,-0.0265912390130343,-0.0475831810867668,0,0,-0.0265912390130343,-0.0475831810867668,-0.3419572832932616,0.1348072192469623,0.3419572832932616,1,0,0,0,69.7351127977998,0
3646,3.826003,-0.026286709785982,-0.0475115679687144,0,0,-0.026286709785982,-0.0475115679687144,-0.2978629262851244,0.1348263214742354,0.2978629262851244,1,0,0,0,70.458066427780465,0
3647,3.827020,-0.0262118836050471,-0.0474367417877795,0,0,-0.0262118836050471,-0.0474367417877795,-0.2736720323158362,0.1348405361844447,0.2736720323158362,1,0,0,0,70.459836702233886,0
3648,3.828050,-0.025905445270753,-0.0473633498436095,0,0,-0.025905445270753,-0.0473633498436095,-0.28375135176558,0.134854969839342,0.28375135176558,1,0,0,0,69.856195424826182,0
3649,3.829064,-0.0256256485910431,-0.0473167296981694,0,0,-0.0256256485910431,-0.0473167296981694,-0.2900765758012935,0.1348747144881707,0.2900765758012935,1,0,0,0,69.352739137716795,0
3650,3.830095,-0.0255932236642853,-0.0472843047714115,0,0,-0.0255932236642853,-0.0472843047714115,-0.3014621165631139,0.1349004419971066,0.3014621165631139,1,0,0,0,69.849669154544699,0
3651,3.831114,-0.0250857394627648,-0.0470149810114193,0,0,-0.0250857394627648,-0.0470149810114193,-0.2973308100532878,0.1349244976060092,0.2973308100532878,1,0,0,0,71.054789314884004,0
3652,3.832320,-0.0248189199309199,-0.0469815875091839,0,0,-0.0248189199309199,-0.0469815875091839,-0.2489756388507871,0.1349620739718063,0.2489756388507871,1,0,0,0,70.516106985273410,0
3653,3.833335,-0.0247619360278695,-0.0469246036061335,0,0,-0.0247619360278695,-0.0469246036061335,-0.2275241215993024,0.134977588625829,0.2275241215993024,1,0,0,0,69.858015878106812,0
3654,3.834366,-0.0242303717135115,-0.0466314468551836,0,0,-0.0242303717135115,-0.0466314468551836,-0.2367709457643128,0.134990411325657,0.2367709457643128,1,0,0,0,70.28675008886875,0
3655,3.835382,-0.0239816574280343,-0.0463446954543314,0,0,-0.0239816574280343,-0.0466164078582487,-0.2246077382324778,0.135007576258012,0.2246077382324778,1,0,0,0,70.142135612528178,0
3656,3.836537,-0.0236971755662296,-0.0463161671812258,0,0,-0.0237257038393353,-0.0463446954543314,-0.2090524322658604,0.1350310543737352,0.2090524322658604,1,0,0,0,70.59112957341923,0
3657,3.837608,-0.0231771147965449,-0.0462844444716892,0,0,-0.0236971755662296,-0.0463161671812258,-0.2393851849134264,0.1350536249021793,0.2393851849134264,1,0,0,0,70.772096034772417,0
3658,3.838775,-0.0229338112147035,-0.0460257648689746,0,0,-0.0229338112147035,-0.0460257648689746,-0.2775605733182393,0.1350723257707098,0.2775605733182393,1,0,0,0,70.768230978237994,0
3659,3.839805,-0.0229393674851837,-0.0460313211394547,0,0,-0.0229393674851837,-0.0460313211394547,-0.2877629747125701,0.1350902647537031,0.2877629747125701,1,0,0,0,70.520836051621330,0
3660,3.840824,-0.0227119813529804,-0.0460381179316043,0,0,-0.0227119813529804,-0.0460381179316043,-0.2908023632960777,0.1351091636673769,0.2908023632960777,1,0,0,0,70.834580977430235,0
3661,3.842066,-0.0222334872602989,-0.0457988992781264,0,0,-0.0222334872602989,-0.0457988992781264,-0.371761628883327,0.1351292521867433,0.371761628883327,1,0,0,0,71.24445352967107,0
3662,3.843081,-0.0222258168875744,-0.0457912289054019,0,0,-0.0222258168875744,-0.0457912289054019,-0.3501493398099236,0.1351470203607019,0.3501493398099236,1,0,0,0,71.776120031740660,0
3663,3.844111,-0.0219636172885274,-0.0455142993305351,0,0,-0.0219636172885274,-0.0455142993305351,-0.3318757858324381,0.1351618745747919,0.3318757858324381,1,0,0,0,71.18990951846171,0
3664,3.845126,-0.0214475014422515,-0.0454868681554224,0,0,-0.0214475014422515,-0.0454868681554224,-0.3041698400519548,0.1351774232356738,0.3041698400519548,1,0,0,0,70.408043129936473,0
3665,3.846154,-0.0214068454865792,-0.0454462121997501,0,0,-0.0214068454865792,-0.0454462121997501,-0.2632729358904777,0.135191684614792,0.2632729358904777,1,0,0,0,70.312399999276408,0
3666,3.847171,-0.0211305862528777,-0.0451556055733975,0,0,-0.0211305862528777,-0.0451556055733975,-0.2642869573967641,0.1352044130789559,0.2642869573967641,1,0,0,0,70.3735617170986,0
3667,3.848199,-0.0210930185628628,-0.0451180378833826,0,0,-0.0210930185628628,-0.0451180378833826,-0.3005116437755918,0.1352192090091322,0.3005116437755918,1,0,0,0,70.743811764244227,0
3668,3.849216,-0.020583663985561,-0.0450974817315157,0,0,-0.020583663985561,-0.0450974817315157,-0.3271395281534742,0.1352468292499822,0.3271395281534742,1,0,0,0,70.386112060027585,0
3669,3.850245,-0.0203254461845488,-0.0448252990396842,0,0,-0.0203254461845488,-0.0448252990396842,-0.3270909219024058,0.1352648286848848,0.3270909219024058,1,0,0,0,70.151950341962532,0
3670,3.851265,-0.0200887475804574,-0.0448236561866626,0,0,-0.0200887475804574,-0.0448236561866626,-0.3022734842577487,0.1352892093661897,0.3022734842577487,1,0,0,0,69.920302922389055,0
3671,3.852293,-0.0201021362737901,-0.0446281421910795,0,0,-0.0201021362737901,-0.0446281421910795,-0.3180407012139252,0.1353125090903152,0.3180407012139252,1,0,0,0,70.775098041594489,0
3672,3.853434,-0.0195919004832772,-0.0443581963605371,0,0,-0.019618484154847,-0.044384781894752,-0.3311465881164039,0.135328653447028,0.3311465881164039,1,0,0,0,71.507635899596465,0
3673,3.854505,-0.0193220042608955,-0.0440750004439292,0,0,-0.019591898620632,-0.0443581963605371,-0.3269514351457116,0.1353403555039399,0.3269514351457116,1,0,0,0,70.73031690481028,0
3674,3.855631,-0.0190482713979687,-0.0440366988717256,0,0,-0.0193220042608955,-0.0440750004439292,-0.3274350079444407,0.1353563053819461,0.3274350079444407,1,0,0,0,69.679616067865055,0
3675,3.856648,-0.0187738019019605,-0.0437674737245879,0,0,-0.0190482713979687,-0.0440366988717256,-0.3117000160601776,0.1353756584321135,0.3117000160601776,1,0,0,0,70.093066848510588,0
3676,3.857678,-0.0185247883435857,-0.0437540105254493,0,0,-0.0187738019019605,-0.0437540030748687,-0.2753368757378083,0.1353907817084806,0.2753368757378083,1,0,0,0,71.312481781802176,0
3677,3.858693,-0.018494922691263,-0.0437241448731265,0,0,-0.0185247883435857,-0.0437241448731265,-0.2451136707042841,0.1354029556535048,0.2451136707042841,1,0,0,0,71.20239649795516,0
3678,3.859727,-0.0179872455476635,-0.0434573925462349,0,0,-0.018494922691263,-0.0434573925462349,-0.2719965514298849,0.1354135073817619,0.2719965514298849,1,0,0,0,71.157578912745691,0
3679,3.860760,-0.0179762186883801,-0.04319816655512,0,0,-0.0179762186883801,-0.04319816655512,-0.2962067875084475,0.135420136516451,0.2962067875084475,1,0,0,0,71.388678810942309,0
3680,3.861776,-0.0177089333742610,-0.0429577077617884,0,0,-0.0177089333742610,-0.0429577077617884,-0.2991194334963947,0.1354262420370133,0.2991194334963947,1,0,0,0,70.103840891480331,0
3681,3.862804,-0.0172219125282564,-0.0427120140850994,0,0,-0.0172219125282564,-0.0427120140850994,-0.2862399682648191,0.1354364597124184,0.2862399682648191,1,0,0,0,68.99773454250568,0
3682,3.863821,-0.0172265840422907,-0.0427166855991337,0,0,-0.0172265840422907,-0.0427166855991337,-0.2595874469917303,0.1354483076022426,0.2595874469917303,1,0,0,0,70.075096856332891,0
3683,3.864851,-0.0170044484219407,-0.042482683392145,0,0,-0.0170044484219407,-0.042482683392145,-0.2436965768097115,0.135460524349261,0.2840907701965714,1,0,0,0,70.90361187881,0
3684,3.865866,-0.0167535509843011,-0.0422760179971129,0,0,-0.0167535509843011,-0.0422760179971129,-0.284090770005149,0.1354724924924729,0.3281458976236318,1,0,0,0,70.429378414951031,0
3685,3.866895,-0.0165126381971139,-0.0422712682519824,0,0,-0.0165126381971139,-0.0422712682519824,-0.3409119759062951,0.1354807380475116,0.3409119759062951,1,0,0,0,69.986154802980593,0
3686,3.867910,-0.0162940372983276,-0.0420412002194721,0,0,-0.0162940372983276,-0.0420412002194721,-0.3508696516615141,0.1354912160838368,0.3508696516615141,1,0,0,0,69.732315439847525,0
3687,3.868939,-0.0160616042107045,-0.0416051232456625,0,0,-0.0160616042107045,-0.0416051232456625,-0.333574444085315,0.1355057852481979,0.333574444085315,1,0,0,0,70.543980077824244,0
3688,3.870082,-0.0158260031405504,-0.0416059316336572,0,0,-0.0158260031405504,-0.0416059316336572,-0.2973696244526433,0.1355177297304366,0.2973696244526433,1,0,0,0,71.46572062586824,0
3689,3.871160,-0.0158002669725235,-0.0413327268450492,0,0,-0.0158002669725235,-0.0413327268450492,-0.2853298932145299,0.1355282744869661,0.2853298932145299,1,0,0,0,71.52720955987084,0
3690,3.872288,-0.0153112790185304,-0.0411239821339167,0,0,-0.0153112790185304,-0.0411239821339167,-0.2935572729626522,0.1355481439650148,0.2935572729626522,1,0,0,0,70.09411423308836,0
3691,3.873307,-0.015074165180698,-0.0408762083471801,0,0,-0.015074165180698,-0.0408762083471801,-0.2562054604096135,0.1355612631945081,0.2562054604096135,1,0,0,0,69.24967315296156,0
3692,3.874336,-0.0150674540702254,-0.0406600040295051,0,0,-0.0150674540702254,-0.0406600040295051,-0.2442065155313234,0.1355751147032182,0.2442065155313234,1,0,0,0,69.832451573343249,0
3693,3.875352,-0.0146155077514449,-0.0404506065980541,0,0,-0.0146155077514449,-0.0404506065980541,-0.2638307028218051,0.1355851637905346,0.2638307028218051,1,0,0,0,70.617841613905284,0
3694,3.876381,-0.0146521087286273,-0.0402775748833826,0,0,-0.0146521087286273,-0.0402775748833826,-0.301203346958649,0.1355938538112185,0.301203346958649,1,0,0,0,70.602291738103417,0
3695,3.877396,-0.0144385256351498,-0.0396265766444617,0,0,-0.0144385256351498,-0.0400538837597764,-0.3515399379721983,0.1356056699003424,0.3515399379721983,1,0,0,0,70.47887660285803,0
3696,3.878427,-0.0139780214577316,-0.0396516497108155,0,0,-0.0139780214577316,-0.0396265766444617,-0.3534152541632965,0.1356183348723528,0.3534152541632965,1,0,0,0,70.367083938247432,0
3697,3.879441,-0.0140030945240854,-0.0392347233690491,0,0,-0.0140030945240854,-0.0396516497108155,-0.3027246440182225,0.1356275767375012,0.3027246440182225,1,0,0,0,70.413959389512342,0
3698,3.880469,-0.0135945681309679,-0.0392763292737475,0,0,-0.0135529622262696,-0.0392347233690491,-0.2687749967824566,0.1356325583944624,0.2687749967824566,1,0,0,0,70.237924502114395,0
3699,3.881490,-0.0133751870675687,-0.0388376119942897,0,0,-0.0135945681309679,-0.0392763292737475,-0.2699434499923425,0.1356373718435159,0.2699434499923425,1,0,0,0,69.822710100047771,0
3700,3.882518,-0.0130996789362783,-0.0383580655768083,0,0,-0.0133751870675687,-0.0388376119942897,-0.2831490116031038,0.1356437544116249,0.2831490116031038,1,0,0,0,70.08325946704871,0
3701,3.883536,-0.0128480892178602,-0.0380975999219775,0,0,-0.0130996789362783,-0.0383580655768083,-0.2708372215488132,0.135648715962211,0.2708372215488132,1,0,0,0,71.10775478079756,0
3702,3.884565,-0.0125984965312691,-0.0378752035903083,0,0,-0.0128480892178602,-0.0380975999219775,-0.1906013322579593,0.1356578078477718,0.1906013322579593,1,0,0,0,71.088039989269248,0
3703,3.885582,-0.0123368243450077,-0.0376198436354354,0,0,-0.0125984965312691,-0.0378752035903083,-0.1486785895482936,0.1356722099809782,0.1486785895482936,1,0,0,0,70.486481828320933,0
3704,3.886611,-0.0121355936165333,-0.037445788178726,0,0,-0.0123368243450077,-0.0376198436354354,-0.1397423363952223,0.1356845798665107,0.1397423363952223,1,0,0,0,70.511071998857261,0
3705,3.887626,-0.0121566955234289,-0.0372209347838999,0,0,-0.0121355936165333,-0.037445788178726,-0.1730255779917008,0.1356957216663554,0.1730255779917008,1,0,0,0,70.212322746131135,0
3706,3.888657,-0.0117083123107817,-0.0368062005978063,0,0,-0.0121566955234289,-0.0368062056655527,-0.2359658533022891,0.135706301460608,0.2359658533022891,1,0,0,0,70.58293766767808,0
3707,3.889801,-0.0117279390027192,-0.0363694420894973,0,0,-0.0117279390027192,-0.0363694420894973,-0.293699610462081,0.1357134631739853,0.293699610462081,1,0,0,0,71.677387100116064,0
3708,3.890932,-0.0117383735408452,-0.0363798766276233,0,0,-0.0117383735408452,-0.0363798766276233,-0.3044300689086974,0.1357171158005689,0.3044300689086974,1,0,0,0,71.440974416851048,0
3709,3.892062,-0.0112606353560372,-0.0359358085891388,0,0,-0.0112606353560372,-0.0359358085891388,-0.3358217354439187,0.1357181713561554,0.3358217354439187,1,0,0,0,70.430302011686592,0
3710,3.893082,-0.0110667537627573,-0.0357345622819674,0,0,-0.0110667537627573,-0.0357345622819674,-0.3038570737113027,0.1357206667109591,0.3038570737113027,1,0,0,0,69.902464663054388,0
3711,3.894112,-0.0111107270894404,-0.0353223282226738,0,0,-0.0111107270894404,-0.0353223282226738,-0.2809626826855487,0.1357291653646563,0.2809626826855487,1,0,0,0,69.266303868703431,0
3712,3.895127,-0.0106368953102156,-0.0348824592070562,0,0,-0.0106368953102156,-0.0348824592070562,-0.252744216868069,0.13574081285587,0.252744216868069,1,0,0,0,70.25797124496364,0
3713,3.896157,-0.0106304375194832,-0.0346310856077807,0,0,-0.0106304375194832,-0.0346310856077807,-0.1920560100646681,0.135750299812288,0.1920560100646681,1,0,0,0,71.339038984811793,0
3714,3.897395,-0.0103825235087749,-0.0341572151671639,0,0,-0.0103825235087749,-0.0341653810034981,-0.1659162648694524,0.1357750610679722,0.1659162648694524,1,0,0,0,69.465239681611990,0
3715,3.898415,-0.0101359758216593,-0.0337056824336111,0,0,-0.0101359758216593,-0.0341571984033575,-0.189079125338913,0.1357987418184841,0.189079125338913,1,0,0,0,69.021505527053207,0
3716,3.899444,-0.010140477834985,-0.0332983752450791,0,0,-0.010140477834985,-0.0337056824336111,-0.2443585654707723,0.1358222800148471,0.2443585654707723,1,0,0,0,69.85711787592023,0
3717,3.900459,-0.0097388167751309,-0.0328824130005518,0,0,-0.0096987848055836,-0.0332983752450791,-0.277159657118384,0.135839101659759,0.277159657118384,1,0,0,0,70.686718880131309,0
3718,3.901688,-0.0095381531535179,-0.032676192749542,0,0,-0.0097388167751309,-0.032676192749542,-0.2535469552119532,0.1358515925805035,0.2535469552119532,1,0,0,0,70.70134363678475,0
3719,3.902722,-0.0095503665177614,-0.032232576482228,0,0,-0.0095381531535179,-0.032232576482228,-0.2416855424811135,0.1358651934877404,0.2416855424811135,1,0,0,0,70.696597857200004,0
3720,3.903738,-0.0090647228434593,-0.0317816218041689,0,0,-0.0095503665177614,-0.0317816218041689,-0.2618718292468935,0.1358785676402635,0.2618718292468935,1,0,0,0,70.003489577043978,0
3721,3.905012,-0.008876630133994,-0.0313765760467266,0,0,-0.008876630133994,-0.0313765760467266,-0.1856621543128329,0.1358910795148739,0.1856621543128329,1,0,0,0,68.963755545163394,0
3722,3.906028,-0.0088972775554732,-0.0311536546945437,0,0,-0.0088972775554732,-0.0311536546945437,-0.1548794611163443,0.1359059868696975,0.1548794611163443,1,0,0,0,68.796964499429492,0
3723,3.907058,-0.0084250377347934,-0.030716394800625,0,0,-0.0084250377347934,-0.030716394800625,-0.1752268239169774,0.1359208540209336,0.1752268239169774,1,0,0,0,70.16351482198791,0
3724,3.908074,-0.0082238750203529,-0.0302986983281746,0,0,-0.0082238750203529,-0.0302986983281746,-0.1553753390415433,0.1359345456045212,0.1553753390415433,1,0,0,0,70.57924887089995,0
3725,3.909221,-0.0082632047726789,-0.0298824081064706,0,0,-0.0082632047726789,-0.0298824081064706,-0.1399064639195143,0.1359687238098885,0.1399064639195143,1,0,0,0,69.554093109936701,0
3726,3.910306,-0.008056541604589,-0.0297023157849774,0,0,-0.008056541604589,-0.0297023157849774,-0.1778396573540653,0.1359895889375329,0.1778396573540653,1,0,0,0,69.902203175097525,0
3727,3.911460,-0.0076252229197242,-0.0290632977503638,0,0,-0.0075874931795814,-0.0294811660427461,-0.2114298048373385,0.1360086561901462,0.2114298048373385,1,0,0,0,70.191253503686510,0
3728,3.912475,-0.007430136743301,-0.0286520899130711,0,0,-0.0076252229197242,-0.0290632977503638,-0.2113956109374516,0.1360248467233707,0.2113956109374516,1,0,0,0,69.028181784063804,0
3729,3.913505,-0.0074777031124769,-0.028244079767596,0,0,-0.007430136743301,-0.0286520899130711,-0.2204354756481893,0.1360417805852294,0.2204354756481893,1,0,0,0,68.807894536992208,0
3730,3.914521,-0.0073138761442828,-0.0278642769443831,0,0,-0.0074777031124769,-0.028244079767596,-0.2451297134005599,0.1360607544562966,0.2451297134005599,1,0,0,0,69.791566723186662,0
3731,3.915809,-0.0068831263375377,-0.0276824100924102,0,0,-0.0068831263375377,-0.0276824100924102,-0.2831245846893423,0.1360816220752338,0.2831245846893423,1,0,0,0,70.710205513657470,0
3732,3.916826,-0.0069375789058304,-0.0272814598973814,0,0,-0.0069375789058304,-0.0272814598973814,-0.2866881765178706,0.1361005255317418,0.2866881765178706,1,0,0,0,70.513987824405887,0
3733,3.917855,-0.0065031964190163,-0.0268827719916458,0,0,-0.0065031964190163,-0.0268827719916458,-0.2556608514674974,0.1361132524264501,0.2199378409330285,1,0,0,0,70.075332076167967,0
3734,3.919074,-0.0063164290324234,-0.0267223233112741,0,0,-0.0063164290324234,-0.0267223233112741,-0.1767620340886622,0.1361228914276492,0.1767620340886622,1,0,0,0,69.569339509870431,0
3735,3.920094,-0.0063665453628086,-0.0260753182338307,0,0,-0.0063665453628086,-0.0260753182338307,-0.1690185759712469,0.1361348401692642,0.1690185759712469,1,0,0,0,69.37681998577892,0
3736,3.921126,-0.0059118786942438,-0.0256564920227,0,0,-0.0059118786942438,-0.0256564920227,-0.1531018844349361,0.136147549500449,0.1531018844349361,1,0,0,0,69.494358044545464,0
3737,3.922143,-0.0059287505340055,-0.0254593036435982,0,0,-0.0059287505340055,-0.0254593036435982,-0.132185849651918,0.1361568893993595,0.132185849651918,1,0,0,0,69.44160768540683,0
3738,3.923172,-0.0057077417078706,-0.0250229942039828,0,0,-0.0057077417078706,-0.0250229942039828,-0.1606129570416813,0.1361653537034303,0.1606129570416813,1,0,0,0,68.767160191305549,0
3739,3.924188,-0.0055227596764287,-0.0246335325903519,0,0,-0.0055227596764287,-0.0246335325903519,-0.1932064551878889,0.1361742108867313,0.1932064551878889,1,0,0,0,68.900501674456776,0
3740,3.925217,-0.0053501895900452,-0.0240311571052543,0,0,-0.0053501895900452,-0.0240311571052543,-0.1910833017758372,0.1361871496495117,0.1910833017758372,1,0,0,0,69.611075221517353,0
3741,3.926232,-0.0049255926223895,-0.0238570521793438,0,0,-0.0049255926223895,-0.0238570521793438,-0.1512134613735091,0.1361949384822686,0.1512134613735091,1,0,0,0,69.9017559608796,0
3742,3.927379,-0.0050207011463543,-0.0228949494491095,0,0,-0.0050207011463543,-0.0234967043852607,-0.1530928755566055,0.1362008925107223,0.1530928755566055,1,0,0,0,70.140916859600764,0
3743,3.928462,-0.0046733229919178,-0.0225145394853132,0,0,-0.0045981522216303,-0.0228949494491095,-0.174050424214149,0.1362042489183548,0.174050424214149,1,0,0,0,68.624749413248153,0
3744,3.929573,-0.0042430524699102,-0.0223602101077529,0,0,-0.0046733229919178,-0.0225145394853132,-0.1829410870349435,0.1362053953199992,0.1829410870349435,1,0,0,0,68.247735440970728,0
3745,3.930589,-0.0043129184268127,-0.0219743614107724,0,0,-0.0042430524699102,-0.0223602101077529,-0.177495168787798,0.1362050907904933,0.177495168787798,1,0,0,0,68.533770656193524,0
3746,3.931623,-0.0039085749257297,-0.0213898107265507,0,0,-0.0043129184268127,-0.0219743614107724,-0.1986826297006976,0.1362040429297099,0.1986826297006976,1,0,0,0,69.473526652848732,0
3747,3.932639,-0.0040067530889005,-0.021032148838156,0,0,-0.0039085749257297,-0.0213898107265507,-0.1898007157613719,0.136202747163201,0.1898007157613719,1,0,0,0,70.032161376924207,0
3748,3.933670,-0.0035529506365224,-0.0206138189456049,0,0,-0.0040067530889005,-0.0206138136387999,-0.1722317155914341,0.1362014776545075,0.1722317155914341,1,0,0,0,69.882488588030867,0
3749,3.934686,-0.003599252269642,-0.0202042976069174,0,0,-0.0035529506365224,-0.0202042976069174,-0.1472970532182006,0.1362003432547509,0.1472970532182006,1,0,0,0,69.692724628922633,0
3750,3.935719,-0.0031709054561249,-0.0200508613377786,0,0,-0.003599252269642,-0.0200508613377786,-0.155653985352656,0.1361993552036422,0.155653985352656,1,0,0,0,69.682789995194326,0
3751,3.936749,-0.0030256370504269,-0.0196907832352404,0,0,-0.0031709054561249,-0.0196907832352404,-0.1786893016250677,0.1362016564639097,0.1786893016250677,1,0,0,0,68.43604829226583,0
3752,3.937764,-0.0028697248847396,-0.0191122418307894,0,0,-0.0028697248847396,-0.0191122418307894,-0.2098542617841823,0.1362076596911714,0.2098542617841823,1,0,0,0,68.142097556823472,0
3753,3.938794,-0.0027482820352513,-0.0187759811053767,0,0,-0.0027482820352513,-0.0187759811053767,-0.2029276680550624,0.1362133654546168,0.2029276680550624,1,0,0,0,69.385623626897654,0
3754,3.939809,-0.0025958093791199,-0.0184174613194705,0,0,-0.0025958093791199,-0.0184174613194705,-0.1872608949069003,0.1362172058061496,0.1872608949069003,1,0,0,0,70.258519978860618,0
3755,3.940842,-0.0024160102811541,-0.0180229788868487,0,0,-0.0024160102811541,-0.0180229788868487,-0.1957369709498042,0.1362190395831352,0.1957369709498042,1,0,0,0,69.603440954056964,0
3756,3.941857,-0.0020153091625941,-0.0176576294243003,0,0,-0.0020153091625941,-0.0176576294243003,-0.204541153293943,0.1362225318863314,0.177814907413816,1,0,0,0,68.715954868667935,0
3757,3.942885,-0.0020953600631726,-0.0172816267255298,0,0,-0.0020953600631726,-0.0172816267255298,-0.1448415399852647,0.1362287509313239,0.1448414330385281,1,0,0,0,68.684322423131845,0
3758,3.943902,-0.0016801502969428,-0.0171401274078775,0,0,-0.0016801502969428,-0.0171401274078775,-0.1516412712298348,0.1362342268949144,0.1516412712298348,1,0,0,0,69.23944403335892,0
3759,3.945046,-0.0015169910614758,-0.0167625246795533,0,0,-0.0015169910614758,-0.0167625246795533,-0.1697547021173295,0.1362409141519528,0.1697547021173295,1,0,0,0,69.050523814386465,0
3760,3.946121,-0.0011148252200641,-0.0163957037588007,0,0,-0.0011148252200641,-0.0163957037588007,-0.1587837516371465,0.1362524802454161,0.1587837516371465,1,0,0,0,68.747308282946249,0
3761,3.947240,-0.0011796741422572,-0.0160043776587704,0,0,-0.0011796741422572,-0.0160043776587704,-0.1377275716393827,0.1362763802002908,0.1377275716393827,1,0,0,0,68.593712938470375,0
3762,3.948259,-0.000741325744186,-0.0156013864179549,0,0,-0.000741325744186,-0.0156013864179549,-0.1325841635655625,0.1362857666607944,0.1325841635655625,1,0,0,0,68.786244639342868,0
3763,3.949289,-0.0006123211398579,-0.0152583272160598,0,0,-0.0006123211398579,-0.0152583272160598,-0.117392387199541,0.1362983951650171,0.117392387199541,1,0,0,0,68.219139465358594,0
3764,3.950304,-0.0002127964436689,-0.014675576049592,0,0,-0.0002127964436689,-0.014675576049592,-0.0905718430844197,0.1363151712512315,0.0905718430844197,1,0,0,0,68.021942677943030,0
